subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,trial_number
SS1673386418065,1547,background_block,media/padded_stims/animate_064_right.png,null,animate_pair_right,null,null,6
SS1673386418065,1148,background_block,media/padded_stims/animate_064_right.png,null,animate_pair_right,null,null,6
SS1673386418065,1396,background_block,media/padded_stims/animate_064_right.png,null,animate_pair_right,null,null,6
SS1673386418065,1543,background_block,media/padded_stims/animate_064_right.png,null,animate_pair_right,null,null,6
SS1673386418065,1875,background_block,media/padded_stims/animate_064_right.png,null,animate_pair_right,null,null,6
SS1673386418065,1764,background_block,media/padded_stims/animate_064_right.png,null,animate_pair_right,null,null,6
SS1673386418065,1762,deviant_block,media/padded_stims/inanimate_046_right.png,media/padded_stims/inanimate_021_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386418065,1491,deviant_block,media/padded_stims/inanimate_046_right.png,media/padded_stims/inanimate_021_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386418065,1743,deviant_block,media/padded_stims/inanimate_046_right.png,media/padded_stims/inanimate_021_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386418065,2395,deviant_block,media/padded_stims/inanimate_046_right.png,media/padded_stims/inanimate_021_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386418065,1333,background_block,media/padded_stims/inanimate_018_left.png,null,inanimate_single_left,null,null,4
SS1673386418065,1498,background_block,media/padded_stims/inanimate_018_left.png,null,inanimate_single_left,null,null,4
SS1673386418065,1295,background_block,media/padded_stims/inanimate_018_left.png,null,inanimate_single_left,null,null,4
SS1673386418065,1413,background_block,media/padded_stims/inanimate_018_left.png,null,inanimate_single_left,null,null,4
SS1673386418065,3161,background_block,media/padded_stims/inanimate_057_right.png,null,inanimate_pair_right,null,null,6
SS1673386418065,1873,background_block,media/padded_stims/inanimate_057_right.png,null,inanimate_pair_right,null,null,6
SS1673386418065,1460,background_block,media/padded_stims/inanimate_057_right.png,null,inanimate_pair_right,null,null,6
SS1673386418065,1144,background_block,media/padded_stims/inanimate_057_right.png,null,inanimate_pair_right,null,null,6
SS1673386418065,1141,background_block,media/padded_stims/inanimate_057_right.png,null,inanimate_pair_right,null,null,6
SS1673386418065,1157,background_block,media/padded_stims/inanimate_057_right.png,null,inanimate_pair_right,null,null,6
SS1673386418065,1391,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,6
SS1673386418065,2062,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,6
SS1673386418065,2266,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,6
SS1673386418065,2115,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,6
SS1673386418065,2919,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,6
SS1673386418065,1425,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,6
SS1673386418065,1475,background_block,media/padded_stims/inanimate_064_left.png,null,inanimate_pair_left,null,null,2
SS1673386418065,1092,background_block,media/padded_stims/inanimate_064_left.png,null,inanimate_pair_left,null,null,2
SS1673386418065,1468,background_block,media/padded_stims/animate_076_left.png,null,animate_pair_left,null,null,6
SS1673386418065,1623,background_block,media/padded_stims/animate_076_left.png,null,animate_pair_left,null,null,6
SS1673386418065,1447,background_block,media/padded_stims/animate_076_left.png,null,animate_pair_left,null,null,6
SS1673386418065,1386,background_block,media/padded_stims/animate_076_left.png,null,animate_pair_left,null,null,6
SS1673386418065,1358,background_block,media/padded_stims/animate_076_left.png,null,animate_pair_left,null,null,6
SS1673386418065,1444,background_block,media/padded_stims/animate_076_left.png,null,animate_pair_left,null,null,6
SS1673386418065,1573,background_block,media/padded_stims/animate_020_right.png,null,animate_single_right,null,null,2
SS1673386418065,1563,background_block,media/padded_stims/animate_020_right.png,null,animate_single_right,null,null,2
SS1673386448940,12471,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/animate_049_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386448940,3375,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/animate_049_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386448940,7464,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/animate_049_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386448940,2862,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/animate_049_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386448940,13612,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/animate_049_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386448940,11450,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/animate_049_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386448940,5872,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_pair_right,null,null,6
SS1673386448940,9895,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_pair_right,null,null,6
SS1673386448940,5711,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_pair_right,null,null,6
SS1673386448940,7151,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_pair_right,null,null,6
SS1673386448940,5403,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_pair_right,null,null,6
SS1673386448940,10007,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_pair_right,null,null,6
SS1673386448940,3998,deviant_block,media/padded_stims/animate_024_left.png,media/padded_stims/inanimate_052_left.png,animate_single_left,inanimate_single_left,animacy,2
SS1673386448940,5831,deviant_block,media/padded_stims/animate_024_left.png,media/padded_stims/inanimate_052_left.png,animate_single_left,inanimate_single_left,animacy,2
SS1673386448940,10697,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,6
SS1673386448940,5535,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,6
SS1673386448940,6604,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,6
SS1673386448940,5447,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,6
SS1673386448940,1643,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,6
SS1673386448940,3269,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,6
SS1673386448940,9031,deviant_block,media/padded_stims/inanimate_029_left.png,media/padded_stims/inanimate_060_right.png,inanimate_single_left,inanimate_single_right,pose,2
SS1673386448940,4314,deviant_block,media/padded_stims/inanimate_029_left.png,media/padded_stims/inanimate_060_right.png,inanimate_single_left,inanimate_single_right,pose,2
SS1673386448940,3277,deviant_block,media/padded_stims/inanimate_050_right.png,media/padded_stims/inanimate_067_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386448940,3686,deviant_block,media/padded_stims/inanimate_050_right.png,media/padded_stims/inanimate_067_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386448940,5319,deviant_block,media/padded_stims/inanimate_050_right.png,media/padded_stims/inanimate_067_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386448940,4138,deviant_block,media/padded_stims/inanimate_050_right.png,media/padded_stims/inanimate_067_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386448940,3084,deviant_block,media/padded_stims/inanimate_050_right.png,media/padded_stims/inanimate_067_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386448940,6049,deviant_block,media/padded_stims/inanimate_050_right.png,media/padded_stims/inanimate_067_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386448940,4521,deviant_block,media/padded_stims/animate_039_right.png,media/padded_stims/animate_027_right.png,animate_single_right,animate_pair_right,number,4
SS1673386448940,5161,deviant_block,media/padded_stims/animate_039_right.png,media/padded_stims/animate_027_right.png,animate_single_right,animate_pair_right,number,4
SS1673386448940,4992,deviant_block,media/padded_stims/animate_039_right.png,media/padded_stims/animate_027_right.png,animate_single_right,animate_pair_right,number,4
SS1673386448940,5771,deviant_block,media/padded_stims/animate_039_right.png,media/padded_stims/animate_027_right.png,animate_single_right,animate_pair_right,number,4
SS1673386448940,4888,background_block,media/padded_stims/animate_077_left.png,null,animate_pair_left,null,null,4
SS1673386448940,6932,background_block,media/padded_stims/animate_077_left.png,null,animate_pair_left,null,null,4
SS1673386448940,8652,background_block,media/padded_stims/animate_077_left.png,null,animate_pair_left,null,null,4
SS1673386448940,4413,background_block,media/padded_stims/animate_077_left.png,null,animate_pair_left,null,null,4
SS1673386448940,3421,background_block,media/padded_stims/animate_018_right.png,null,animate_single_right,null,null,6
SS1673386448940,3243,background_block,media/padded_stims/animate_018_right.png,null,animate_single_right,null,null,6
SS1673386448940,1376,background_block,media/padded_stims/animate_018_right.png,null,animate_single_right,null,null,6
SS1673386448940,2375,background_block,media/padded_stims/animate_018_right.png,null,animate_single_right,null,null,6
SS1673386448940,1498,background_block,media/padded_stims/animate_018_right.png,null,animate_single_right,null,null,6
SS1673386448940,1670,background_block,media/padded_stims/animate_018_right.png,null,animate_single_right,null,null,6
SS1673386448940,5133,deviant_block,media/padded_stims/animate_023_left.png,media/padded_stims/animate_048_right.png,animate_pair_left,animate_pair_right,pose,2
SS1673386448940,2924,deviant_block,media/padded_stims/animate_023_left.png,media/padded_stims/animate_048_right.png,animate_pair_left,animate_pair_right,pose,2
SS1673386448940,4386,background_block,media/padded_stims/animate_069_right.png,null,animate_pair_right,null,null,2
SS1673386448940,3596,background_block,media/padded_stims/animate_069_right.png,null,animate_pair_right,null,null,2
SS1673386448940,5049,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_064_right.png,inanimate_pair_right,inanimate_pair_right,identity,6
SS1673386448940,8093,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_064_right.png,inanimate_pair_right,inanimate_pair_right,identity,6
SS1673386448940,5120,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_064_right.png,inanimate_pair_right,inanimate_pair_right,identity,6
SS1673386448940,2659,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_064_right.png,inanimate_pair_right,inanimate_pair_right,identity,6
SS1673386448940,2714,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_064_right.png,inanimate_pair_right,inanimate_pair_right,identity,6
SS1673386448940,6225,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_064_right.png,inanimate_pair_right,inanimate_pair_right,identity,6
SS1673386448940,1997,background_block,media/padded_stims/animate_015_left.png,null,animate_single_left,null,null,4
SS1673386448940,2372,background_block,media/padded_stims/animate_015_left.png,null,animate_single_left,null,null,4
SS1673386448940,1975,background_block,media/padded_stims/animate_015_left.png,null,animate_single_left,null,null,4
SS1673386448940,1960,background_block,media/padded_stims/animate_015_left.png,null,animate_single_left,null,null,4
SS1673386448940,13780,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,4
SS1673386448940,2878,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,4
SS1673386448940,2476,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,4
SS1673386448940,4227,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,4
SS1673386448940,3293,deviant_block,media/padded_stims/inanimate_022_left.png,media/padded_stims/inanimate_031_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386448940,4374,deviant_block,media/padded_stims/inanimate_022_left.png,media/padded_stims/inanimate_031_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386448940,3761,deviant_block,media/padded_stims/inanimate_022_left.png,media/padded_stims/inanimate_031_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386448940,2520,deviant_block,media/padded_stims/inanimate_022_left.png,media/padded_stims/inanimate_031_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386448940,1894,deviant_block,media/padded_stims/inanimate_022_left.png,media/padded_stims/inanimate_031_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386448940,4830,deviant_block,media/padded_stims/inanimate_022_left.png,media/padded_stims/inanimate_031_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386448940,2979,background_block,media/padded_stims/inanimate_054_left.png,null,inanimate_single_left,null,null,4
SS1673386448940,12925,background_block,media/padded_stims/inanimate_054_left.png,null,inanimate_single_left,null,null,4
SS1673386448940,8091,background_block,media/padded_stims/inanimate_054_left.png,null,inanimate_single_left,null,null,4
SS1673386448940,3837,background_block,media/padded_stims/inanimate_054_left.png,null,inanimate_single_left,null,null,4
SS1673386548733,5743,background_block,media/padded_stims/inanimate_051_right.png,null,inanimate_single_right,null,null,2
SS1673386548733,4631,background_block,media/padded_stims/inanimate_051_right.png,null,inanimate_single_right,null,null,2
SS1673386548733,5831,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_pair_right,null,null,6
SS1673386548733,3859,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_pair_right,null,null,6
SS1673386548733,3378,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_pair_right,null,null,6
SS1673386548733,3885,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_pair_right,null,null,6
SS1673386548733,4102,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_pair_right,null,null,6
SS1673386548733,3333,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_pair_right,null,null,6
SS1673386548733,8415,deviant_block,media/padded_stims/inanimate_025_right.png,media/padded_stims/inanimate_076_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386548733,4137,deviant_block,media/padded_stims/inanimate_025_right.png,media/padded_stims/inanimate_076_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386548733,2705,deviant_block,media/padded_stims/inanimate_025_right.png,media/padded_stims/inanimate_076_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386548733,3811,deviant_block,media/padded_stims/inanimate_025_right.png,media/padded_stims/inanimate_076_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386548733,7283,background_block,media/padded_stims/animate_013_left.png,null,animate_single_left,null,null,4
SS1673386548733,3019,background_block,media/padded_stims/animate_013_left.png,null,animate_single_left,null,null,4
SS1673386548733,1965,background_block,media/padded_stims/animate_013_left.png,null,animate_single_left,null,null,4
SS1673386548733,2170,background_block,media/padded_stims/animate_013_left.png,null,animate_single_left,null,null,4
SS1673386548733,5088,deviant_block,media/padded_stims/animate_049_left.png,media/padded_stims/animate_002_left.png,animate_single_left,animate_pair_left,number,6
SS1673386548733,2018,deviant_block,media/padded_stims/animate_049_left.png,media/padded_stims/animate_002_left.png,animate_single_left,animate_pair_left,number,6
SS1673386548733,1820,deviant_block,media/padded_stims/animate_049_left.png,media/padded_stims/animate_002_left.png,animate_single_left,animate_pair_left,number,6
SS1673386548733,1747,deviant_block,media/padded_stims/animate_049_left.png,media/padded_stims/animate_002_left.png,animate_single_left,animate_pair_left,number,6
SS1673386548733,1999,deviant_block,media/padded_stims/animate_049_left.png,media/padded_stims/animate_002_left.png,animate_single_left,animate_pair_left,number,6
SS1673386548733,3043,deviant_block,media/padded_stims/animate_049_left.png,media/padded_stims/animate_002_left.png,animate_single_left,animate_pair_left,number,6
SS1673386548733,4064,background_block,media/padded_stims/inanimate_037_left.png,null,inanimate_pair_left,null,null,4
SS1673386548733,5162,background_block,media/padded_stims/inanimate_037_left.png,null,inanimate_pair_left,null,null,4
SS1673386548733,5312,background_block,media/padded_stims/inanimate_037_left.png,null,inanimate_pair_left,null,null,4
SS1673386548733,1619,background_block,media/padded_stims/inanimate_037_left.png,null,inanimate_pair_left,null,null,4
SS1673386548733,2902,deviant_block,media/padded_stims/inanimate_061_right.png,media/padded_stims/animate_068_right.png,inanimate_pair_right,animate_pair_right,animacy,6
SS1673386548733,2023,deviant_block,media/padded_stims/inanimate_061_right.png,media/padded_stims/animate_068_right.png,inanimate_pair_right,animate_pair_right,animacy,6
SS1673386548733,2373,deviant_block,media/padded_stims/inanimate_061_right.png,media/padded_stims/animate_068_right.png,inanimate_pair_right,animate_pair_right,animacy,6
SS1673386548733,2222,deviant_block,media/padded_stims/inanimate_061_right.png,media/padded_stims/animate_068_right.png,inanimate_pair_right,animate_pair_right,animacy,6
SS1673386548733,1477,deviant_block,media/padded_stims/inanimate_061_right.png,media/padded_stims/animate_068_right.png,inanimate_pair_right,animate_pair_right,animacy,6
SS1673386548733,2206,deviant_block,media/padded_stims/inanimate_061_right.png,media/padded_stims/animate_068_right.png,inanimate_pair_right,animate_pair_right,animacy,6
SS1673386548733,4062,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,6
SS1673386548733,3043,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,6
SS1673386548733,2135,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,6
SS1673386548733,2113,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,6
SS1673386548733,1443,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,6
SS1673386548733,1913,deviant_block,media/padded_stims/animate_025_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,6
SS1673386548733,3464,deviant_block,media/padded_stims/inanimate_065_left.png,media/padded_stims/animate_006_left.png,inanimate_single_left,animate_single_left,animacy,6
SS1673386548733,1889,deviant_block,media/padded_stims/inanimate_065_left.png,media/padded_stims/animate_006_left.png,inanimate_single_left,animate_single_left,animacy,6
SS1673386548733,2643,deviant_block,media/padded_stims/inanimate_065_left.png,media/padded_stims/animate_006_left.png,inanimate_single_left,animate_single_left,animacy,6
SS1673386548733,2678,deviant_block,media/padded_stims/inanimate_065_left.png,media/padded_stims/animate_006_left.png,inanimate_single_left,animate_single_left,animacy,6
SS1673386548733,2706,deviant_block,media/padded_stims/inanimate_065_left.png,media/padded_stims/animate_006_left.png,inanimate_single_left,animate_single_left,animacy,6
SS1673386548733,1981,deviant_block,media/padded_stims/inanimate_065_left.png,media/padded_stims/animate_006_left.png,inanimate_single_left,animate_single_left,animacy,6
SS1673386548733,4428,deviant_block,media/padded_stims/animate_033_right.png,media/padded_stims/animate_046_left.png,animate_single_right,animate_single_left,pose,2
SS1673386548733,3388,deviant_block,media/padded_stims/animate_033_right.png,media/padded_stims/animate_046_left.png,animate_single_right,animate_single_left,pose,2
SS1673386548733,3346,deviant_block,media/padded_stims/inanimate_040_left.png,media/padded_stims/inanimate_033_right.png,inanimate_pair_left,inanimate_pair_right,pose,4
SS1673386548733,3093,deviant_block,media/padded_stims/inanimate_040_left.png,media/padded_stims/inanimate_033_right.png,inanimate_pair_left,inanimate_pair_right,pose,4
SS1673386548733,4943,deviant_block,media/padded_stims/inanimate_040_left.png,media/padded_stims/inanimate_033_right.png,inanimate_pair_left,inanimate_pair_right,pose,4
SS1673386548733,3320,deviant_block,media/padded_stims/inanimate_040_left.png,media/padded_stims/inanimate_033_right.png,inanimate_pair_left,inanimate_pair_right,pose,4
SS1673386548733,2944,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6
SS1673386548733,4129,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6
SS1673386548733,5799,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6
SS1673386548733,4515,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6
SS1673386548733,1917,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6
SS1673386548733,4307,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6
SS1673386548733,4587,background_block,media/padded_stims/animate_073_right.png,null,animate_single_right,null,null,6
SS1673386548733,3354,background_block,media/padded_stims/animate_073_right.png,null,animate_single_right,null,null,6
SS1673386548733,5286,background_block,media/padded_stims/animate_073_right.png,null,animate_single_right,null,null,6
SS1673386548733,3188,background_block,media/padded_stims/animate_073_right.png,null,animate_single_right,null,null,6
SS1673386548733,3455,background_block,media/padded_stims/animate_073_right.png,null,animate_single_right,null,null,6
SS1673386548733,4894,background_block,media/padded_stims/animate_073_right.png,null,animate_single_right,null,null,6
SS1673386548733,3558,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,2
SS1673386548733,3110,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,2
SS1673386548733,3698,background_block,media/padded_stims/animate_003_left.png,null,animate_pair_left,null,null,4
SS1673386548733,6692,background_block,media/padded_stims/animate_003_left.png,null,animate_pair_left,null,null,4
SS1673386548733,4436,background_block,media/padded_stims/animate_003_left.png,null,animate_pair_left,null,null,4
SS1673386548733,3652,background_block,media/padded_stims/animate_003_left.png,null,animate_pair_left,null,null,4
SS1673386548733,4335,deviant_block,media/padded_stims/animate_032_left.png,media/padded_stims/inanimate_026_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386548733,2584,deviant_block,media/padded_stims/animate_032_left.png,media/padded_stims/inanimate_026_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386548733,5488,deviant_block,media/padded_stims/animate_032_left.png,media/padded_stims/inanimate_026_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386548733,3191,deviant_block,media/padded_stims/animate_032_left.png,media/padded_stims/inanimate_026_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386548733,3869,deviant_block,media/padded_stims/animate_032_left.png,media/padded_stims/inanimate_026_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386548733,2923,deviant_block,media/padded_stims/animate_032_left.png,media/padded_stims/inanimate_026_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386593117,6995,deviant_block,media/padded_stims/inanimate_024_right.png,media/padded_stims/animate_011_right.png,inanimate_single_right,animate_single_right,animacy,4
SS1673386593117,7955,deviant_block,media/padded_stims/inanimate_024_right.png,media/padded_stims/animate_011_right.png,inanimate_single_right,animate_single_right,animacy,4
SS1673386593117,7322,deviant_block,media/padded_stims/inanimate_024_right.png,media/padded_stims/animate_011_right.png,inanimate_single_right,animate_single_right,animacy,4
SS1673386593117,9347,deviant_block,media/padded_stims/inanimate_024_right.png,media/padded_stims/animate_011_right.png,inanimate_single_right,animate_single_right,animacy,4
SS1673386593117,4323,background_block,media/padded_stims/inanimate_014_right.png,null,inanimate_single_right,null,null,2
SS1673386593117,6843,background_block,media/padded_stims/inanimate_014_right.png,null,inanimate_single_right,null,null,2
SS1673386593117,5107,background_block,media/padded_stims/animate_074_right.png,null,animate_pair_right,null,null,6
SS1673386593117,8214,background_block,media/padded_stims/animate_074_right.png,null,animate_pair_right,null,null,6
SS1673386593117,4161,background_block,media/padded_stims/animate_074_right.png,null,animate_pair_right,null,null,6
SS1673386593117,5208,background_block,media/padded_stims/animate_074_right.png,null,animate_pair_right,null,null,6
SS1673386593117,8012,background_block,media/padded_stims/animate_074_right.png,null,animate_pair_right,null,null,6
SS1673386593117,7898,background_block,media/padded_stims/animate_074_right.png,null,animate_pair_right,null,null,6
SS1673386593117,5507,deviant_block,media/padded_stims/animate_024_right.png,media/padded_stims/animate_054_right.png,animate_single_right,animate_single_right,identity,4
SS1673386593117,5099,deviant_block,media/padded_stims/animate_024_right.png,media/padded_stims/animate_054_right.png,animate_single_right,animate_single_right,identity,4
SS1673386593117,4358,deviant_block,media/padded_stims/animate_024_right.png,media/padded_stims/animate_054_right.png,animate_single_right,animate_single_right,identity,4
SS1673386593117,3951,deviant_block,media/padded_stims/animate_024_right.png,media/padded_stims/animate_054_right.png,animate_single_right,animate_single_right,identity,4
SS1673386593117,4199,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,2
SS1673386593117,5200,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,2
SS1673386593117,7299,deviant_block,media/padded_stims/animate_026_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4
SS1673386593117,5334,deviant_block,media/padded_stims/animate_026_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4
SS1673386593117,5161,deviant_block,media/padded_stims/animate_026_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4
SS1673386593117,3942,deviant_block,media/padded_stims/animate_026_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_single_right,number,4
SS1673386593117,5171,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/animate_035_right.png,animate_pair_left,animate_pair_right,pose,4
SS1673386593117,5459,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/animate_035_right.png,animate_pair_left,animate_pair_right,pose,4
SS1673386593117,5111,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/animate_035_right.png,animate_pair_left,animate_pair_right,pose,4
SS1673386593117,4492,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/animate_035_right.png,animate_pair_left,animate_pair_right,pose,4
SS1673386593117,4685,deviant_block,media/padded_stims/animate_042_left.png,media/padded_stims/inanimate_020_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386593117,4234,deviant_block,media/padded_stims/animate_042_left.png,media/padded_stims/inanimate_020_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386593117,3577,deviant_block,media/padded_stims/animate_042_left.png,media/padded_stims/inanimate_020_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386593117,3019,deviant_block,media/padded_stims/animate_042_left.png,media/padded_stims/inanimate_020_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386593117,5246,background_block,media/padded_stims/animate_005_left.png,null,animate_single_left,null,null,2
SS1673386593117,3933,background_block,media/padded_stims/animate_005_left.png,null,animate_single_left,null,null,2
SS1673386593117,5111,background_block,media/padded_stims/animate_080_right.png,null,animate_single_right,null,null,2
SS1673386593117,5162,background_block,media/padded_stims/animate_080_right.png,null,animate_single_right,null,null,2
SS1673386593117,5018,deviant_block,media/padded_stims/inanimate_029_left.png,media/padded_stims/animate_037_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386593117,4800,deviant_block,media/padded_stims/inanimate_029_left.png,media/padded_stims/animate_037_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386593117,3750,deviant_block,media/padded_stims/inanimate_029_left.png,media/padded_stims/animate_037_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386593117,3345,deviant_block,media/padded_stims/inanimate_029_left.png,media/padded_stims/animate_037_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386593117,5233,background_block,media/padded_stims/inanimate_033_left.png,null,inanimate_pair_left,null,null,2
SS1673386593117,7646,background_block,media/padded_stims/inanimate_033_left.png,null,inanimate_pair_left,null,null,2
SS1673386593117,5450,background_block,media/padded_stims/animate_030_left.png,null,animate_pair_left,null,null,4
SS1673386593117,7483,background_block,media/padded_stims/animate_030_left.png,null,animate_pair_left,null,null,4
SS1673386593117,4797,background_block,media/padded_stims/animate_030_left.png,null,animate_pair_left,null,null,4
SS1673386593117,2984,background_block,media/padded_stims/animate_030_left.png,null,animate_pair_left,null,null,4
SS1673386593117,4667,deviant_block,media/padded_stims/inanimate_048_left.png,media/padded_stims/inanimate_049_right.png,inanimate_pair_left,inanimate_pair_right,pose,2
SS1673386593117,4418,deviant_block,media/padded_stims/inanimate_048_left.png,media/padded_stims/inanimate_049_right.png,inanimate_pair_left,inanimate_pair_right,pose,2
SS1673386593117,3666,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6
