success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,view_history,stimulus,button_pressed,stimulus_type,correct_answer,version,block_number,block_type,stimulus_displayed,memory_block_index,testing_id,bing_id
NA,html-keyboard-response,100,1602953,0.0-33.0-0.1,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,101,1614337,0.0-33.0-1.1,SS1658159461179,10476.300000011921,NA,NA,32,500,10976.30000001192,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,650,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,58,bb769
NA,html-keyboard-response,102,1615582,0.0-33.0-0.2,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,103,1617052,0.0-33.0-1.2,SS1658159461179,553.1999999880791,NA,NA,32,500,1053.199999988079,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,650,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,58,bb769
NA,html-keyboard-response,104,1618040,0.0-33.0-0.3,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,105,1619028,0.0-33.0-1.3,SS1658159461179,81.40000003576279,NA,NA,32,500,581.4000000357628,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,650,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,58,bb769
NA,html-keyboard-response,106,1619883,0.0-33.0-0.4,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,107,1621469,0.0-33.0-1.4,SS1658159461179,680.3000000119209,NA,NA,32,500,1180.300000011921,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,650,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,58,bb769
NA,html-keyboard-response,108,1622432,0.0-33.0-0.5,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,109,1624740,0.0-33.0-1.5,SS1658159461179,1392.7000000476837,NA,NA,32,500,1892.7000000476835,images/stimuli/complex_09_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,650,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,58,bb769
NA,html-button-response,110,1631424,0.0-34.0,SS1658159461179,6679.800000011921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,5,58,bb769
NA,instructions,111,1635124,0.0-35.0,SS1658159461179,3698,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":3697.800000011921}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,instructions,112,1666759,0.0-36.0,SS1658159461179,31631.400000035763,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":31631.19999998808}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,html-keyboard-response,113,1667886,0.0-37.0-0.0,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,114,1671392,0.0-37.0-1.0,SS1658159461179,2593.600000023842,NA,NA,32,500,3093.600000023842,images/stimuli/complex_03_A_b.gif,images/stimuli/complex_13_A_a.gif,self_paced,610,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_a.gif,NA,58,bb769
NA,html-keyboard-response,115,1672374,0.0-37.0-0.1,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,116,1674454,0.0-37.0-1.1,SS1658159461179,1175,NA,NA,32,500,1675,images/stimuli/complex_03_A_b.gif,images/stimuli/complex_13_A_a.gif,self_paced,610,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_a.gif,NA,58,bb769
NA,html-keyboard-response,117,1675599,0.0-37.0-0.2,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,118,1677085,0.0-37.0-1.2,SS1658159461179,574.6000000238419,NA,NA,32,500,1074.600000023842,images/stimuli/complex_03_A_b.gif,images/stimuli/complex_13_A_a.gif,self_paced,610,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_a.gif,NA,58,bb769
NA,html-keyboard-response,119,1678289,0.0-37.0-0.3,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,120,1679488,0.0-37.0-1.3,SS1658159461179,290.9000000357628,NA,NA,32,500,790.9000000357628,images/stimuli/complex_03_A_b.gif,images/stimuli/complex_13_A_a.gif,self_paced,610,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_a.gif,NA,58,bb769
NA,html-keyboard-response,121,1680753,0.0-37.0-0.4,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,122,1682088,0.0-37.0-1.4,SS1658159461179,419.4000000357628,NA,NA,32,500,919.4000000357628,images/stimuli/complex_03_A_b.gif,images/stimuli/complex_13_A_a.gif,self_paced,610,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_a.gif,NA,58,bb769
NA,html-keyboard-response,123,1683244,0.0-37.0-0.5,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,124,1687655,0.0-37.0-1.5,SS1658159461179,3505.5,NA,NA,32,500,4005.5,images/stimuli/complex_03_A_b.gif,images/stimuli/complex_13_A_a.gif,self_paced,610,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_a.gif,NA,58,bb769
NA,html-button-response,125,1692162,0.0-38.0,SS1658159461179,4503.700000047684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,6,58,bb769
NA,instructions,126,1694535,0.0-39.0,SS1658159461179,2370.400000035763,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2370.199999988079}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,instructions,127,1711421,0.0-40.0,SS1658159461179,16883.100000023842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":16882.80000001192}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,html-keyboard-response,128,1712597,0.0-41.0-0.0,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,129,1713983,0.0-41.0-1.0,SS1658159461179,473.69999998807907,NA,NA,32,500,973.6999999880792,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_17_A_b.gif,self_paced,330,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_b.gif,NA,58,bb769
NA,html-keyboard-response,130,1714869,0.0-41.0-0.1,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,131,1716580,0.0-41.0-1.1,SS1658159461179,802.3000000119209,NA,NA,32,500,1302.300000011921,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_17_A_b.gif,self_paced,330,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_b.gif,NA,58,bb769
NA,html-keyboard-response,132,1717855,0.0-41.0-0.2,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,133,1719311,0.0-41.0-1.2,SS1658159461179,542.1999999880791,NA,NA,32,500,1042.199999988079,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_17_A_b.gif,self_paced,330,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_b.gif,NA,58,bb769
NA,html-keyboard-response,134,1720333,0.0-41.0-0.3,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,135,1721973,0.0-41.0-1.3,SS1658159461179,731.1999999880791,NA,NA,32,500,1231.199999988079,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_17_A_b.gif,self_paced,330,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_b.gif,NA,58,bb769
NA,html-keyboard-response,136,1723239,0.0-41.0-0.4,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,137,1724400,0.0-41.0-1.4,SS1658159461179,247.30000001192093,NA,NA,32,500,747.3000000119209,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_17_A_b.gif,self_paced,330,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_b.gif,NA,58,bb769
NA,html-keyboard-response,138,1725247,0.0-41.0-0.5,SS1658159461179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,stimuli-presentation,139,1726202,0.0-41.0-1.5,SS1658159461179,47,NA,NA,32,500,547,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_17_A_b.gif,self_paced,330,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_b.gif,NA,58,bb769
NA,html-button-response,140,1730288,0.0-42.0,SS1658159461179,4081.800000011921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,7,58,bb769
NA,instructions,141,1733089,0.0-43.0,SS1658159461179,2798.2000000476837,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2797.900000035763}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
NA,instructions,142,1756961,0.0-44.0,SS1658159461179,23868.69999998808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":23868.5}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
TRUE,fullscreen,143,1757965,0.0-45.0,SS1658159461179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,bb769
TRUE,fullscreen,0,2217754,0.0-0.0,SS1658165045650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,demog-age,1,2226637,0.0-1.0,SS1658165045650,8880.899999976158,"{""subject_id"":""59""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,2,2244285,0.0-2.0,SS1658165045650,16718.799999952316,NA,NA,32,500,17218.799999952316,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,instructions,3,2246776,0.0-3.0,SS1658165045650,2490.600000023842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2490}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,4,2254772,0.0-4.0,SS1658165045650,7085.300000011921,NA,NA,32,500,7585.300000011921,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,instructions,5,2255954,0.0-5.0,SS1658165045650,1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":1180.699999988079}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,instructions,6,2266300,0.0-6.0,SS1658165045650,10343.899999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":10343.599999964237}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,7,2267511,0.0-7.0-0.0,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,8,2281630,0.0-7.0-1.0,SS1658165045650,13201.700000047684,NA,NA,32,500,13701.700000047684,images/stimuli/complex_19_A_b.gif,images/stimuli/complex_17_A_b.gif,self_paced,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,9,2282640,0.0-7.0-0.1,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,10,2284834,0.0-7.0-1.1,SS1658165045650,1275.5,NA,NA,32,500,1775.5,images/stimuli/complex_19_A_b.gif,images/stimuli/complex_17_A_b.gif,self_paced,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,11,2286042,0.0-7.0-0.2,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,12,2289281,0.0-7.0-1.2,SS1658165045650,2331.5,NA,NA,32,500,2831.5,images/stimuli/complex_19_A_b.gif,images/stimuli/complex_17_A_b.gif,self_paced,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-button-response,13,2294565,0.0-8.0,SS1658165045650,5281.599999964237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_practice,left,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,14,2295777,0.0-9.0-0.0,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,15,2300525,0.0-9.0-1.0,SS1658165045650,3834.899999976158,NA,NA,32,500,4334.899999976158,images/stimuli/complex_19_A_b.gif,images/stimuli/complex_17_A_b.gif,self_paced,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,16,2301465,0.0-9.0-0.1,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,17,2303208,0.0-9.0-1.1,SS1658165045650,827.1000000238419,NA,NA,32,500,1327.100000023842,images/stimuli/complex_19_A_b.gif,images/stimuli/complex_17_A_b.gif,self_paced,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,18,2304142,0.0-9.0-0.2,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,19,2305953,0.0-9.0-1.2,SS1658165045650,900.5,NA,NA,32,500,1400.5,images/stimuli/complex_19_A_b.gif,images/stimuli/complex_17_A_b.gif,self_paced,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-button-response,20,2313295,0.0-10.0,SS1658165045650,7338.899999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_practice,right,NA,NA,NA,NA,NA,59,bb531
NA,instructions,21,2347215,0.0-11.0,SS1658165045650,33917.30000001192,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":33916.69999998808}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,22,2348981,0.0-12.0,SS1658165045650,848.6999999880791,NA,NA,32,500,1348.699999988079,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,23,2349863,0.0-13.0-0.0,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,24,2354363,0.0-13.0-1.0,SS1658165045650,3589.2999999523163,NA,NA,32,500,4089.299999952316,images/stimuli/complex_08_A_a.gif,images/stimuli/complex_15_A_a.gif,self_paced,400,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,59,bb531
NA,html-keyboard-response,25,2355582,0.0-13.0-0.1,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,26,2357321,0.0-13.0-1.1,SS1658165045650,821.6000000238419,NA,NA,32,500,1321.600000023842,images/stimuli/complex_08_A_a.gif,images/stimuli/complex_15_A_a.gif,self_paced,400,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,59,bb531
NA,html-keyboard-response,27,2358565,0.0-13.0-0.2,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,28,2360520,0.0-13.0-1.2,SS1658165045650,1039.5999999642372,NA,NA,32,500,1539.5999999642372,images/stimuli/complex_08_A_a.gif,images/stimuli/complex_15_A_a.gif,self_paced,400,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,59,bb531
NA,html-keyboard-response,29,2361672,0.0-13.0-0.3,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,30,2362728,0.0-13.0-1.3,SS1658165045650,142.80000001192093,NA,NA,32,500,642.8000000119209,images/stimuli/complex_08_A_a.gif,images/stimuli/complex_15_A_a.gif,self_paced,400,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,59,bb531
NA,html-keyboard-response,31,2363721,0.0-13.0-0.4,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,32,2365103,0.0-13.0-1.4,SS1658165045650,471.10000002384186,NA,NA,32,500,971.100000023842,images/stimuli/complex_08_A_a.gif,images/stimuli/complex_15_A_a.gif,self_paced,400,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,59,bb531
NA,html-keyboard-response,33,2366402,0.0-13.0-0.5,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,34,2367372,0.0-13.0-1.5,SS1658165045650,50,NA,NA,32,500,550,images/stimuli/complex_08_A_a.gif,images/stimuli/complex_15_A_a.gif,self_paced,400,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_08_A_a.gif,NA,59,bb531
NA,html-button-response,35,2373909,0.0-14.0,SS1658165045650,6534.899999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,right,NA,NA,NA,NA,0,59,bb531
NA,instructions,36,2376734,0.0-15.0,SS1658165045650,2823.699999988079,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2823.300000011921}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,instructions,37,2382179,0.0-16.0,SS1658165045650,5442.699999988079,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":5442.399999976158}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,html-keyboard-response,38,2383405,0.0-17.0-0.0,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
NA,stimuli-presentation,39,2384946,0.0-17.0-1.0,SS1658165045650,621.8999999761581,NA,NA,32,500,1121.899999976158,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_02_A_b.gif,self_paced,950,NA,NA,NA,trial,NA,complex,1,complex_dissimilar,images/stimuli/complex_02_A_b.gif,NA,59,bb531
NA,html-keyboard-response,40,2386006,0.0-17.0-0.1,SS1658165045650,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,59,bb531
