success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,view_history,stimulus_type,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,stimulus,stimulus_displayed,question_order
NA,instructions,48,297962,0.0-179.0-7.0,SS1651727980203,4003.6999999999534,NA,"[{""page_index"":0,""viewing_time"":4002.3000000000466}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,310175,0.0-179.0-8.0-0.0,SS1651727980203,12182.599999999977,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-likert,50,312686,0.0-179.0-8.0-0.1,SS1651727980203,2497.0999999999767,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,51,315452,0.0-179.0-8.0-0.2,SS1651727980203,2748.4000000000233,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,52,318294,0.0-179.0-8.0-0.3,SS1651727980203,2822.1999999999534,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,53,322765,0.0-179.0-8.0-0.4,SS1651727980203,4453.79999999993,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_23_A_a.gif,NA,[0]
NA,survey-likert,54,325200,0.0-179.0-8.0-0.5,SS1651727980203,2416.29999999993,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_12_A_a.gif,NA,[0]
NA,survey-likert,55,328410,0.0-179.0-8.0-0.6,SS1651727980203,3180,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,56,331859,0.0-179.0-8.0-0.7,SS1651727980203,3431.29999999993,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-likert,57,334987,0.0-179.0-8.0-0.8,SS1651727980203,3104.6999999999534,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,58,338945,0.0-179.0-8.0-0.9,SS1651727980203,3939.5999999999767,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,59,341235,0.0-179.0-8.0-0.10,SS1651727980203,2271.3000000000466,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-likert,60,344011,0.0-179.0-8.0-0.11,SS1651727980203,2760.9000000000233,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,61,346698,0.0-179.0-8.0-0.12,SS1651727980203,2669.1999999999534,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_11_A_a.gif,NA,[0]
NA,survey-likert,62,351026,0.0-179.0-8.0-0.13,SS1651727980203,4310.699999999953,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_08_A_a.gif,NA,[0]
NA,survey-likert,63,354603,0.0-179.0-8.0-0.14,SS1651727980203,3559.399999999907,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_13_A_a.gif,NA,[0]
NA,survey-likert,64,357179,0.0-179.0-8.0-0.15,SS1651727980203,2558.1999999999534,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_08_A_a.gif,NA,[0]
NA,survey-likert,65,360674,0.0-179.0-8.0-0.16,SS1651727980203,3475.3000000000466,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,66,362921,0.0-179.0-8.0-0.17,SS1651727980203,2231.3000000000466,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,67,365273,0.0-179.0-8.0-0.18,SS1651727980203,2338.0999999999767,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-likert,68,368313,0.0-179.0-8.0-0.19,SS1651727980203,3026.70000000007,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-text,69,417836,0.0-179.0-9.0,SS1651727980203,49504.80000000005,"{""Q0"":""No, I did not experience any difficulty. Everything went smoothly""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,418853,0.0-179.0-10.0,SS1651727980203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,421402,0.0-179.0-11.0,SS1651727980203,2540.79999999993,NA,"[{""page_index"":0,""viewing_time"":2539.899999999907}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,43722,0.0-0.0,SS1651729720390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,65711,0.0-1.0,SS1651729720390,21970.5,"{""p_id"":""611e1f608f92b6c9b825bcca""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,70531,0.0-128.0-0.0,SS1651729720390,4815.100000023842,NA,"[{""page_index"":0,""viewing_time"":4814.200000017881}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,95225,0.0-128.0-1.0,SS1651729720390,22689,NA,"[{""page_index"":0,""viewing_time"":12003.59999999404},{""page_index"":1,""viewing_time"":10685.09999999404}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,104729,0.0-128.0-2.0,SS1651729720390,8994.40000000596,NA,NA,NA,NA,40,500,9494.40000000596,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,111890,0.0-128.0-3.0,SS1651729720390,6653.699999988079,NA,NA,NA,NA,40,500,7153.699999988079,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,116115,0.0-128.0-4.0,SS1651729720390,4223.0999999940395,NA,"[{""page_index"":0,""viewing_time"":4222.800000011921}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,139413,0.0-128.0-5.0,SS1651729720390,23291.30000001192,NA,"[{""page_index"":0,""viewing_time"":10397.90000000596},{""page_index"":1,""viewing_time"":8326.40000000596},{""page_index"":2,""viewing_time"":2596.5999999940395},{""page_index"":3,""viewing_time"":1969.0999999940395}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,140419,0.0-128.0-6.0-0.0,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,147429,0.0-128.0-6.0-1.0,SS1651729720390,6502.9000000059605,NA,NA,trial,NA,40,500,7002.9000000059605,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,10,148589,0.0-128.0-6.0-0.1,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,11,153486,0.0-128.0-6.0-1.1,SS1651729720390,4390.800000011921,NA,NA,trial,NA,40,500,4890.800000011921,null,null,self_paced,0,NA,images/stimuli/complex_10_A_a.gif,NA
NA,html-keyboard-response,12,154430,0.0-128.0-6.0-0.2,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,13,159195,0.0-128.0-6.0-1.2,SS1651729720390,4259.5999999940395,NA,NA,trial,NA,40,500,4759.5999999940395,null,null,self_paced,0,NA,images/stimuli/complex_22_A_a.gif,NA
NA,html-keyboard-response,14,160269,0.0-128.0-6.0-0.3,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,15,164658,0.0-128.0-6.0-1.3,SS1651729720390,3884.2000000178814,NA,NA,trial,NA,40,500,4384.200000017881,null,null,self_paced,0,NA,images/stimuli/simple_09_A_a.gif,NA
NA,html-keyboard-response,16,165911,0.0-128.0-6.0-0.4,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,17,169757,0.0-128.0-6.0-1.4,SS1651729720390,3328.5,NA,NA,trial,NA,40,500,3828.5,null,null,self_paced,0,NA,images/stimuli/simple_19_A_a.gif,NA
NA,html-keyboard-response,18,170763,0.0-128.0-6.0-0.5,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,19,171991,0.0-128.0-6.0-1.5,SS1651729720390,720,NA,NA,trial,NA,40,500,1220,null,null,self_paced,0,NA,images/stimuli/complex_06_A_a.gif,NA
NA,html-keyboard-response,20,172973,0.0-128.0-6.0-0.6,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,21,174927,0.0-128.0-6.0-1.6,SS1651729720390,1447.5,NA,NA,trial,NA,40,500,1947.5,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,22,176195,0.0-128.0-6.0-0.7,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,23,178189,0.0-128.0-6.0-1.7,SS1651729720390,1488.0999999940395,NA,NA,trial,NA,40,500,1988.0999999940395,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,24,179230,0.0-128.0-6.0-0.8,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,25,181382,0.0-128.0-6.0-1.8,SS1651729720390,1648.300000011921,NA,NA,trial,NA,40,500,2148.300000011921,null,null,self_paced,0,NA,images/stimuli/complex_01_A_a.gif,NA
NA,html-keyboard-response,26,182678,0.0-128.0-6.0-0.9,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,27,185253,0.0-128.0-6.0-1.9,SS1651729720390,2069.0999999940395,NA,NA,trial,NA,40,500,2569.0999999940395,null,null,self_paced,0,NA,images/stimuli/complex_16_A_a.gif,NA
NA,html-keyboard-response,28,186317,0.0-128.0-6.0-0.10,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,29,187899,0.0-128.0-6.0-1.10,SS1651729720390,1073.9000000059605,NA,NA,trial,NA,40,500,1573.9000000059605,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,30,188758,0.0-128.0-6.0-0.11,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,31,191501,0.0-128.0-6.0-1.11,SS1651729720390,2234.800000011921,NA,NA,trial,NA,40,500,2734.800000011921,null,null,self_paced,0,NA,images/stimuli/complex_17_A_a.gif,NA
NA,html-keyboard-response,32,192765,0.0-128.0-6.0-0.12,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,33,194855,0.0-128.0-6.0-1.12,SS1651729720390,1586.5999999940395,NA,NA,trial,NA,40,500,2086.5999999940395,null,null,self_paced,0,NA,images/stimuli/complex_13_A_a.gif,NA
NA,html-keyboard-response,34,196051,0.0-128.0-6.0-0.13,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,35,198655,0.0-128.0-6.0-1.13,SS1651729720390,2098.2000000178814,NA,NA,trial,NA,40,500,2598.2000000178814,null,null,self_paced,0,NA,images/stimuli/simple_11_A_a.gif,NA
NA,html-keyboard-response,36,199951,0.0-128.0-6.0-0.14,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,37,201076,0.0-128.0-6.0-1.14,SS1651729720390,619,NA,NA,trial,NA,40,500,1119,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,38,201942,0.0-128.0-6.0-0.15,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,39,202882,0.0-128.0-6.0-1.15,SS1651729720390,433.80000001192093,NA,NA,trial,NA,40,500,933.8000000119208,null,null,self_paced,0,NA,images/stimuli/simple_02_A_a.gif,NA
NA,html-keyboard-response,40,203694,0.0-128.0-6.0-0.16,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,41,204859,0.0-128.0-6.0-1.16,SS1651729720390,661.2999999821186,NA,NA,trial,NA,40,500,1161.2999999821186,null,null,self_paced,0,NA,images/stimuli/complex_19_A_a.gif,NA
NA,html-keyboard-response,42,206145,0.0-128.0-6.0-0.17,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,207101,0.0-128.0-6.0-1.17,SS1651729720390,450.30000001192093,NA,NA,trial,NA,40,500,950.3000000119208,null,null,self_paced,0,NA,images/stimuli/simple_12_A_a.gif,NA
NA,html-keyboard-response,44,208008,0.0-128.0-6.0-0.18,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,45,208944,0.0-128.0-6.0-1.18,SS1651729720390,428.7999999821186,NA,NA,trial,NA,40,500,928.7999999821186,null,null,self_paced,0,NA,images/stimuli/simple_07_A_a.gif,NA
NA,html-keyboard-response,46,209768,0.0-128.0-6.0-0.19,SS1651729720390,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,47,210985,0.0-128.0-6.0-1.19,SS1651729720390,709.3000000119209,NA,NA,trial,NA,40,500,1209.300000011921,null,null,self_paced,0,NA,images/stimuli/simple_17_A_a.gif,NA
NA,instructions,48,283744,0.0-128.0-7.0,SS1651729720390,72961.5,NA,"[{""page_index"":0,""viewing_time"":72961}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,310538,0.0-128.0-8.0-0.0,SS1651729720390,26784.90000000596,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-likert,50,315820,0.0-128.0-8.0-0.1,SS1651729720390,5275.5,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_19_A_a.gif,NA,[0]
NA,survey-likert,51,323456,0.0-128.0-8.0-0.2,SS1651729720390,7626.700000017881,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_22_A_a.gif,NA,[0]
NA,survey-likert,52,328587,0.0-128.0-8.0-0.3,SS1651729720390,5112.700000017881,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,53,333155,0.0-128.0-8.0-0.4,SS1651729720390,4555.5,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,54,338916,0.0-128.0-8.0-0.5,SS1651729720390,5755.299999982119,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,55,344474,0.0-128.0-8.0-0.6,SS1651729720390,5836.899999976158,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,56,349304,0.0-128.0-8.0-0.7,SS1651729720390,4819.399999976158,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-likert,57,380888,0.0-128.0-8.0-0.8,SS1651729720390,31574.30000001192,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_16_A_a.gif,NA,[0]
NA,survey-likert,58,392761,0.0-128.0-8.0-0.9,SS1651729720390,11864.699999988079,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-likert,59,398901,0.0-128.0-8.0-0.10,SS1651729720390,6125.700000017881,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_01_A_a.gif,NA,[0]
NA,survey-likert,60,404944,0.0-128.0-8.0-0.11,SS1651729720390,6317.699999988079,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_02_A_a.gif,NA,[0]
NA,survey-likert,61,411584,0.0-128.0-8.0-0.12,SS1651729720390,6625,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,62,417296,0.0-128.0-8.0-0.13,SS1651729720390,5703,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,63,422405,0.0-128.0-8.0-0.14,SS1651729720390,5105.299999982119,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,64,431732,0.0-128.0-8.0-0.15,SS1651729720390,9322.40000000596,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-likert,65,437943,0.0-128.0-8.0-0.16,SS1651729720390,6202.4000000059605,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,66,446647,0.0-128.0-8.0-0.17,SS1651729720390,8691.699999988079,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_11_A_a.gif,NA,[0]
NA,survey-likert,67,481381,0.0-128.0-8.0-0.18,SS1651729720390,35082.40000000596,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,68,486258,0.0-128.0-8.0-0.19,SS1651729720390,4864,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-text,69,559408,0.0-128.0-9.0,SS1651729720390,73426.80000001192,"{""Q0"":""No issues noted""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,560419,0.0-128.0-10.0,SS1651729720390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,562726,0.0-128.0-11.0,SS1651729720390,2301.9000000059605,NA,"[{""page_index"":0,""viewing_time"":2301.4000000059605}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,4140,0.0-0.0,SS1651731023049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,28839,0.0-1.0,SS1651731023049,24685.5,"{""p_id"":""6116ee8fcd5414630d3527e8""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,34104,0.0-110.0-0.0,SS1651731023049,5262.5,NA,"[{""page_index"":0,""viewing_time"":5262.29999999702}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,70234,0.0-110.0-1.0,SS1651731023049,34124.89999999106,NA,"[{""page_index"":0,""viewing_time"":22631.39999999106},{""page_index"":1,""viewing_time"":11493.300000011921}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,85484,0.0-110.0-2.0,SS1651731023049,14744.699999988079,NA,NA,NA,NA,40,500,15244.69999998808,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,97598,0.0-110.0-3.0,SS1651731023049,11593.79999999702,NA,NA,NA,NA,40,500,12093.79999999702,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,101603,0.0-110.0-4.0,SS1651731023049,4002.1000000089407,NA,"[{""page_index"":0,""viewing_time"":4002}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,140159,0.0-110.0-5.0,SS1651731023049,38553.90000000596,NA,"[{""page_index"":0,""viewing_time"":20612.29999999702},{""page_index"":1,""viewing_time"":13071.40000000596},{""page_index"":2,""viewing_time"":2883.8999999910593},{""page_index"":3,""viewing_time"":1986.1000000089407}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,141396,0.0-110.0-6.0-0.0,SS1651731023049,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,147385,0.0-110.0-6.0-1.0,SS1651731023049,5473.5999999940395,NA,NA,trial,NA,40,500,5973.5999999940395,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,10,148442,0.0-110.0-6.0-0.1,SS1651731023049,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,11,155614,0.0-110.0-6.0-1.1,SS1651731023049,6657.70000000298,NA,NA,trial,NA,40,500,7157.70000000298,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,12,156730,0.0-110.0-6.0-0.2,SS1651731023049,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
