prolific_id,rt,block_type,fam_trial,background,deviant
5f983f3b00bbab0c4b28149a,2199,all_background,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
6017320a527c3897e958d393,4400,all_background,1,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif
6017320a527c3897e958d393,6915,deviant,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif
6017320a527c3897e958d393,1346,all_background,3,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif
6017320a527c3897e958d393,7252,deviant,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
6017320a527c3897e958d393,7237,deviant,1,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif
6017320a527c3897e958d393,1973,all_background,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif
6505e1d7baa4d89f7a2f3b53,221,deviant,1,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif
6505e1d7baa4d89f7a2f3b53,320,all_background,9,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif
6505e1d7baa4d89f7a2f3b53,432,all_background,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
6505e1d7baa4d89f7a2f3b53,131,all_background,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif
6505e1d7baa4d89f7a2f3b53,122,deviant,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif
6505e1d7baa4d89f7a2f3b53,811,deviant,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
