subject,block_number,block_type,forced_exposure_time,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1646504257338,2,simple,10000,memory,2,3,background,765.7000000178814,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646504257338,2,simple,10000,memory,2,4,background,1153.4000000059605,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646504257338,2,simple,10000,memory,2,5,background,1122.4000000059605,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646504257338,2,simple,10000,memory,2,6,background,979.0999999940395,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646504257338,3,complex,500,memory,4,1,background,500,images/stimuli/complex_01_A_a.gif,memory_novel,FALSE
SS1646504257338,3,complex,500,memory,4,2,background,7235.300000011921,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504257338,3,complex,500,memory,4,3,background,1341.0999999940395,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504257338,3,complex,500,memory,4,4,deviant,3078.2000000178814,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504257338,3,complex,500,memory,4,5,background,1040.4000000059605,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504257338,3,complex,500,memory,4,6,background,1701.699999988079,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504257338,4,simple,10000,memory,6,1,background,10000,images/stimuli/simple_13_A_a.gif,memory_novel,FALSE
SS1646504257338,4,simple,10000,memory,6,2,background,3734.5,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504257338,4,simple,10000,memory,6,3,background,747.0999999940395,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504257338,4,simple,10000,memory,6,4,background,853.5999999940395,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504257338,4,simple,10000,memory,6,5,background,1659.4000000059605,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504257338,4,simple,10000,memory,6,6,deviant,1238.7999999821186,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646504257338,5,simple,500,memory,NA,1,background,500,images/stimuli/simple_08_A_a.gif,memory_novel,FALSE
SS1646504257338,5,simple,500,memory,NA,2,background,3290.0999999940395,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646504257338,5,simple,500,memory,NA,3,background,544.2000000178814,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646504257338,5,simple,500,memory,NA,4,background,982,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646504257338,5,simple,500,memory,NA,5,background,640.1999999880791,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646504257338,5,simple,500,memory,NA,6,background,726.5,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646504257338,6,simple,500,memory,2,1,background,500,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504257338,6,simple,500,memory,2,2,deviant,5510.899999976158,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646504257338,6,simple,500,memory,2,3,background,731.8000000119209,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504257338,6,simple,500,memory,2,4,background,793.6999999880791,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504257338,6,simple,500,memory,2,5,background,1331.2999999821186,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504257338,6,simple,500,memory,2,6,background,802.3000000119209,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504257338,7,simple,500,memory,6,1,background,500,images/stimuli/simple_05_A_a.gif,memory_novel,FALSE
SS1646504257338,7,simple,500,memory,6,2,background,2887.7999999821186,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504257338,7,simple,500,memory,6,3,background,685.4000000059605,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504257338,7,simple,500,memory,6,4,background,503.19999998807907,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504257338,7,simple,500,memory,6,5,background,658.5,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504257338,7,simple,500,memory,6,6,deviant,803.0999999940395,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646504257338,8,complex,10000,memory,4,1,background,10000,images/stimuli/complex_05_A_a.gif,memory_novel,FALSE
SS1646504257338,8,complex,10000,memory,4,2,background,2846,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646504257338,8,complex,10000,memory,4,3,background,910.5999999940395,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646504257338,8,complex,10000,memory,4,4,deviant,848.9000000059605,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504257338,8,complex,10000,memory,4,5,background,581.1999999880791,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646504257338,8,complex,10000,memory,4,6,background,1688.8999999761581,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646504264598,1,simple,10000,memory,2,1,background,10000,images/stimuli/simple_08_A_a.gif,memory_novel,TRUE
SS1646504264598,1,simple,10000,memory,2,2,deviant,19904,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646504264598,1,simple,10000,memory,2,3,background,37404.09999990463,images/stimuli/simple_08_A_a.gif,memory_novel,TRUE
SS1646504264598,1,simple,10000,memory,2,4,background,558,images/stimuli/simple_08_A_a.gif,memory_novel,TRUE
SS1646504264598,1,simple,10000,memory,2,5,background,4157.200000286102,images/stimuli/simple_08_A_a.gif,memory_novel,TRUE
SS1646504264598,1,simple,10000,memory,2,6,background,84467,images/stimuli/simple_08_A_a.gif,memory_novel,TRUE
SS1646504264598,2,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_10_A_a.gif,memory_novel,FALSE
SS1646504264598,2,simple,10000,memory,NA,2,background,22069.299999713898,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646504264598,2,simple,10000,memory,NA,3,background,7287.599999904633,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646504264598,2,simple,10000,memory,NA,4,background,2606.800000190735,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646504264598,2,simple,10000,memory,NA,5,background,1596.8000001907349,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646504264598,2,simple,10000,memory,NA,6,background,1329.4000000953674,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646504264598,3,simple,10000,memory,4,1,background,10000,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646504264598,3,simple,10000,memory,4,2,background,9458.699999809265,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646504264598,3,simple,10000,memory,4,3,background,1772.7999997138977,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646504264598,3,simple,10000,memory,4,4,deviant,8076,images/stimuli/simple_17_A_a.gif,memory_novel,TRUE
SS1646504264598,3,simple,10000,memory,4,5,background,1771.7000002861023,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646504264598,3,simple,10000,memory,4,6,background,666.5,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646504264598,4,complex,500,memory,6,1,background,500,images/stimuli/complex_01_A_a.gif,memory_novel,FALSE
SS1646504264598,4,complex,500,memory,6,2,background,5359.300000190735,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504264598,4,complex,500,memory,6,3,background,675.5999999046326,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504264598,4,complex,500,memory,6,4,background,1217.5999999046326,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504264598,4,complex,500,memory,6,5,background,596.5999999046326,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504264598,4,complex,500,memory,6,6,deviant,2091.7999997138977,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504264598,5,simple,500,memory,NA,1,background,500,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504264598,5,simple,500,memory,NA,2,background,2859.9000000953674,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504264598,5,simple,500,memory,NA,3,background,1058,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504264598,5,simple,500,memory,NA,4,background,524.2999997138977,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504264598,5,simple,500,memory,NA,5,background,1329.0999999046326,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504264598,5,simple,500,memory,NA,6,background,916.5,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504264598,6,simple,500,memory,4,1,background,500,images/stimuli/simple_05_A_a.gif,memory_novel,FALSE
SS1646504264598,6,simple,500,memory,4,2,background,3371,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504264598,6,simple,500,memory,4,3,background,511.59999990463257,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504264598,6,simple,500,memory,4,4,deviant,836.8000001907349,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646504264598,6,simple,500,memory,4,5,background,2527.5999999046326,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504264598,6,simple,500,memory,4,6,background,793,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504264598,7,simple,500,memory,2,1,background,500,images/stimuli/simple_01_A_a.gif,memory_novel,FALSE
SS1646504264598,7,simple,500,memory,2,2,deviant,54730.7999997139,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646504264598,7,simple,500,memory,2,3,background,30694,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646504264598,7,simple,500,memory,2,4,background,2695.699999809265,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646504264598,7,simple,500,memory,2,5,background,846.0999999046326,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646504264598,7,simple,500,memory,2,6,background,913,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646504264598,8,complex,10000,memory,6,1,background,10000,images/stimuli/complex_03_A_a.gif,memory_novel,FALSE
SS1646504264598,8,complex,10000,memory,6,2,background,5317.800000190735,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264598,8,complex,10000,memory,6,3,background,566.5,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264598,8,complex,10000,memory,6,4,background,1411.1999998092651,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264598,8,complex,10000,memory,6,5,background,907.5999999046326,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264598,8,complex,10000,memory,6,6,deviant,2144.9000000953674,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646504264644,1,complex,10000,memory,6,1,background,10000,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646504264644,1,complex,10000,memory,6,2,background,8258,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646504264644,1,complex,10000,memory,6,3,background,2465,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646504264644,1,complex,10000,memory,6,4,background,1599,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646504264644,1,complex,10000,memory,6,5,background,1156,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646504264644,1,complex,10000,memory,6,6,deviant,5962,images/stimuli/complex_16_A_a.gif,memory_novel,TRUE
SS1646504264644,2,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_12_A_a.gif,memory_novel,FALSE
SS1646504264644,2,simple,10000,memory,NA,2,background,3828,images/stimuli/simple_12_A_a.gif,memory_background,TRUE
SS1646504264644,2,simple,10000,memory,NA,3,background,1485,images/stimuli/simple_12_A_a.gif,memory_background,TRUE
SS1646504264644,2,simple,10000,memory,NA,4,background,1437,images/stimuli/simple_12_A_a.gif,memory_background,TRUE
SS1646504264644,2,simple,10000,memory,NA,5,background,1518,images/stimuli/simple_12_A_a.gif,memory_background,TRUE
SS1646504264644,2,simple,10000,memory,NA,6,background,766,images/stimuli/simple_12_A_a.gif,memory_background,TRUE
SS1646504264644,3,complex,500,memory,6,1,background,500,images/stimuli/complex_13_A_a.gif,memory_novel,FALSE
SS1646504264644,3,complex,500,memory,6,2,background,7185,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504264644,3,complex,500,memory,6,3,background,1536,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504264644,3,complex,500,memory,6,4,background,1363,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504264644,3,complex,500,memory,6,5,background,567,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504264644,3,complex,500,memory,6,6,deviant,2552,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646504264644,4,simple,500,memory,NA,1,background,500,images/stimuli/simple_09_A_a.gif,memory_novel,FALSE
SS1646504264644,4,simple,500,memory,NA,2,background,5147,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646504264644,4,simple,500,memory,NA,3,background,6301,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646504264644,4,simple,500,memory,NA,4,background,2658,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646504264644,4,simple,500,memory,NA,5,background,634,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646504264644,4,simple,500,memory,NA,6,background,653,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646504264644,5,complex,10000,memory,4,1,background,10000,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504264644,5,complex,10000,memory,4,2,background,2768,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504264644,5,complex,10000,memory,4,3,background,2685,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504264644,5,complex,10000,memory,4,4,deviant,3830,images/stimuli/complex_08_A_a.gif,memory_novel,TRUE
SS1646504264644,5,complex,10000,memory,4,5,background,1486,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504264644,5,complex,10000,memory,4,6,background,1136,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504264644,6,complex,10000,memory,2,1,background,10000,images/stimuli/complex_09_A_a.gif,memory_novel,FALSE
SS1646504264644,6,complex,10000,memory,2,2,deviant,5330,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646504264644,6,complex,10000,memory,2,3,background,2342,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504264644,6,complex,10000,memory,2,4,background,850,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504264644,6,complex,10000,memory,2,5,background,577,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504264644,6,complex,10000,memory,2,6,background,1065,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504264644,7,complex,500,memory,2,1,background,500,images/stimuli/complex_17_A_a.gif,memory_novel,FALSE
SS1646504264644,7,complex,500,memory,2,2,deviant,5237,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504264644,7,complex,500,memory,2,3,background,1185,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264644,7,complex,500,memory,2,4,background,847,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264644,7,complex,500,memory,2,5,background,1028,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264644,7,complex,500,memory,2,6,background,502,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264644,8,complex,500,memory,4,1,background,500,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504264644,8,complex,500,memory,4,2,background,4441,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504264644,8,complex,500,memory,4,3,background,1133,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504264644,8,complex,500,memory,4,4,deviant,2777,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646504264644,8,complex,500,memory,4,5,background,1251,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504264644,8,complex,500,memory,4,6,background,914,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504264659,1,complex,10000,memory,4,1,background,10000,images/stimuli/complex_17_A_a.gif,memory_novel,FALSE
SS1646504264659,1,complex,10000,memory,4,2,background,5222.5,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264659,1,complex,10000,memory,4,3,background,883.1999999992549,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264659,1,complex,10000,memory,4,4,deviant,2489.800000000745,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504264659,1,complex,10000,memory,4,5,background,755.4000000003725,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264659,1,complex,10000,memory,4,6,background,1190.4000000003725,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504264659,2,complex,500,memory,2,1,background,500,images/stimuli/complex_03_A_a.gif,memory_novel,FALSE
SS1646504264659,2,complex,500,memory,2,2,deviant,6365.5,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504264659,2,complex,500,memory,2,3,background,2517.9000000003725,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264659,2,complex,500,memory,2,4,background,1147.9000000003725,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264659,2,complex,500,memory,2,5,background,724.9000000003725,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264659,2,complex,500,memory,2,6,background,1190.0999999996275,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504264659,3,complex,500,memory,4,1,background,500,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
