Looks.confidence,Looks.duration_onLooks,SubjectInfo.gender,SubjectInfo.sessionNumber,SubjectInfo.subjID,SubjectInfo.testAge,Trials.duration,Trials.excludeReason,Trials.excludeTrial,Trials.ordinal,Trials.trialType
0.6120129268711958,1.5959999999999999,F,1,PKBB_16,273.0,13.030999999999999,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,9,test-9-background
0.7218476311589769,3.0009999999999994,F,1,PKBB_16,273.0,15.0,,False,10,fam-3-deviant
0.6956167332623521,5.39509999999404,F,1,PKBB_16,273.0,6.835099999994039,,False,11,test-3-deviant
0.6635156273342111,17.55000000000002,F,1,PKBB_17,280.0,45.0,,False,0,fam-9-background
0.7089387437352412,8.990000000000009,F,1,PKBB_17,280.0,21.32890000000602,,False,1,test-9-background
0.7121737739034768,31.48,F,1,PKBB_17,280.0,45.0,,False,2,fam-9-deviant
0.8492823067165556,11.053300000011921,F,1,PKBB_17,280.0,13.053300000011921,,False,3,test-9-deviant
0.8613359724072849,7.377000000000002,F,1,PKBB_17,280.0,15.0,,False,4,fam-3-deviant
0.8003892460757844,15.308100000023847,F,1,PKBB_17,280.0,21.628100000023842,,False,5,test-3-deviant
0.4842069055805931,4.319999999999999,F,1,PKBB_17,280.0,5.0,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),True,6,fam-1-background
0.7209780024893491,1.2819999999999998,F,1,PKBB_17,280.0,14.292599999994039,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,7,test-1-background
0.6739294809785767,6.0980000000000025,F,1,PKBB_17,280.0,15.0,,False,8,fam-3-background
